Experiment.ID,Bait.Gene.Name,Bait.GeneID,Bait,Prey.Gene.Name,Prey.GeneID,Prey,AvePSM,Z,WD,Entropy,Spec,SpecSum,AvgSpec,NumReplicates,ctrlCounts,AvgP,MaxP,TopoAvgP,TopoMaxP,SaintScore,logOddsScore,FoldChange,BFDR,in_BioGRID
PHKG1-mT,PHKG1,5260,Q16816,PHKA2,5256,P46019,107.5,6.770593106,7.287860805,0.999613441,105|110,215,107.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,153.87,1075,0,FALSE
PHKG1-mT,PHKG1,5260,Q16816,GYG2,8908,O15488,3,6.137723533,3.695406654,1,3|3,6,3,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,30,0,FALSE
PHKG1-mT,PHKG1,5260,Q16816,PHKA1,5255,P46020,347,5.935630198,3.690289077,0.998655526,332|362,694,347,2,0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,468.18,694,0,FALSE
PHKG1-mT,PHKG1,5260,Q16816,PPM1B,5495,O75688,2.5,5.003100906,1.520361166,0.979868757,3|2,5,2.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,25,0,FALSE
PHKG1-mT,PHKG1,5260,Q16816,NAA25,80018,Q14CX7,6,6.393191474,0.87127746,0.930586129,4|8,12,6,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,7.61,60,0,FALSE
PHKG1-mT,PHKG1,5260,Q16816,ME2,4200,P23368,3.5,0.948358958,0.744041797,0.988699408,4|3,7,3.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,35,0,FALSE
PHKG1-mT,PHKG1,5260,Q16816,OGFR,11054,Q9NZT2,8,2.028399654,0.671357958,1,8|8,16,8,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,14.11,80,0,FALSE
PHKG1-mT,PHKG1,5260,Q16816,PDZRN3,23024,Q9UPQ7,2.5,0.480141259,0.647843085,0.979868757,2|3,5,2.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,25,0,FALSE
PHKG1-mT,PHKG1,5260,Q16816,WASHC5,9897,Q12768,3,1.810117143,0.563901946,1,3|3,6,3,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,30,0,FALSE
PHKG1-mT,PHKG1,5260,Q16816,STK26,51765,Q9P289,3.5,5.035682542,0.555185712,0.988699408,3|4,7,3.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,35,0,FALSE
PHKG1-mT,PHKG1,5260,Q16816,AGL,178,P35573,6,1.749225467,0.549777937,0.98285869,7|5,12,6,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,9.29,60,0,FALSE
PHKG1-mT,PHKG1,5260,Q16816,MB21D2,151963,Q8IYB1,3.5,3.242469733,0.54354545,0.988699408,3|4,7,3.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,35,0,FALSE
PHKG1-mT,PHKG1,5260,Q16816,ALMS1,7840,Q8TCU4,38.5,1.705947754,0.516252067,0.990374836,34|43,77,38.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,52.63,385,0,FALSE
PHKG1-mT,PHKG1,5260,Q16816,FAAP20,199990,Q6NZ36,2.5,3.889034435,0.515284964,0.979868757,2|3,5,2.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,25,0,FALSE
PHKG1-mT,PHKG1,5260,Q16816,ARHGEF18,23370,Q6ZSZ5,2.5,2.038433118,0.51445246,0.979868757,3|2,5,2.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,25,0,FALSE
PHKG1-mT,PHKG1,5260,Q16816,UNC45A,55898,Q9H3U1,126.5,6.89169722,0.50789417,0.999988819,126|127,253,126.5,2,1|2|0|1|0|0|1|2|2|1|0|0|0|0|1|1,1,1,1,1,1,164.78,63.25,0,FALSE
PHKG1-mT,PHKG1,5260,Q16816,NFKB1,4790,P19838,4,2.266012907,0.505825891,0.964078765,5|3,8,4,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,40,0,FALSE
PHKG1-mT,PHKG1,5260,Q16816,NEMF,9147,O60524,2.5,2.197121209,0.50337577,0.979868757,2|3,5,2.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,25,0,FALSE
PHKG1-mT,PHKG1,5260,Q16816,CDC37L1,55664,Q7L3B6,3,3.474733957,0.491881135,1,3|3,6,3,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,30,0,FALSE
PHKG1-mT,PHKG1,5260,Q16816,POLR3A,11128,O14802,32.5,5.278672306,0.483022108,0.98654463,28|37,65,32.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,43.93,325,0,FALSE
PHKG1-mT,PHKG1,5260,Q16816,COMMD3,23412,Q9UBI1,2,2.258598055,0.481775879,1,2|2,4,2,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.98,0.98,0.98,0.98,0.98,4.02,20,0,FALSE
PHKG1-mT,PHKG1,5260,Q16816,AHNAK,79026,Q09666,253.5,2.200100765,0.474426763,0.998520819,242|265,507,253.5,2,58|54|12|62|0|0|26|39|86|50|0|0|0|1|0|0,0.75,1,0.75,1,0.75,0.03,3.43,0.03,FALSE
PHKG1-mT,PHKG1,5260,Q16816,TOMM34,10953,Q15785,4.5,4.637027402,0.454195908,0.934068055,3|6,9,4.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,45,0,FALSE
PHKG1-mT,PHKG1,5260,Q16816,VPS13C,54832,Q709C8,31.5,3.060174369,0.448992511,0.985687679,27|36,63,31.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,42.47,315,0,FALSE
PHKG1-mT,PHKG1,5260,Q16816,PTPN12,5782,Q05209,10,3.0734571,0.411844675,0.993447238,11|9,20,10,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,15.67,100,0,FALSE
PHKG1-mT,PHKG1,5260,Q16816,KYAT3,56267,Q6YP21,3.5,2.340735526,0.408497599,0.988699408,3|4,7,3.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,35,0,FALSE
PHKG1-mT,PHKG1,5260,Q16816,WDR11,55717,Q9BZH6,4.5,5.194404317,0.40607424,0.992774454,5|4,9,4.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,7.61,45,0,FALSE
PHKG1-mT,PHKG1,5260,Q16816,VPS33A,65082,Q96AX1,5.5,2.803046352,0.404780617,0.954434003,4|7,11,5.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,7.61,55,0,FALSE
PHKG1-mT,PHKG1,5260,Q16816,DNAJA2,10294,O60884,3.5,1.156983473,0.398910054,0.896038233,5|2,7,3.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,35,0,FALSE
PHKG1-mT,PHKG1,5260,Q16816,FLNA,2316,P21333,233.5,2.388654629,0.396242168,0.999838614,230|237,467,233.5,2,64|44|14|55|0|0|56|28|77|35|0|0|1|0|2|2,1,1,1,1,1,64.99,3.31,0,FALSE
PHKG1-mT,PHKG1,5260,Q16816,TOMM70,9868,O94826,2.5,3.337433021,0.392856686,0.979868757,3|2,5,2.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,25,0,FALSE
PHKG1-mT,PHKG1,5260,Q16816,SPG11,80208,Q96JI7,5,1.464205928,0.391382703,0.976020648,4|6,10,5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,7.61,50,0,FALSE
mT-CAMKV,CAMKV,79012,Q8NCB2,ARHGAP42,143872,A6NI28,5.5,7.682212796,24.39239433,0.994984828,5|6,11,5.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,9.29,55,0,FALSE
mT-CAMKV,CAMKV,79012,Q8NCB2,CAMKV,79012,Q8NCB2,219,44.20534176,10.42957853,0.998502297,209|229,438,219,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,300.77,2190,0,FALSE
mT-CAMKV,CAMKV,79012,Q8NCB2,CEP170P1,,Q96L14,2.5,6.570056862,5.949021147,0.979868757,3|2,5,2.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,25,0,FALSE
mT-CAMKV,CAMKV,79012,Q8NCB2,AP3B2,8120,Q13367,2,6.859805681,5.445115112,1,2|2,4,2,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.98,0.98,0.98,0.98,0.98,4.02,20,0,FALSE
mT-CAMKV,CAMKV,79012,Q8NCB2,BCDIN3D,144233,Q7Z5W3,2,6.859805681,5.445115112,1,2|2,4,2,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.98,0.98,0.98,0.98,0.98,4.02,20,0,FALSE
mT-CAMKV,CAMKV,79012,Q8NCB2,IFT46,56912,Q9NQC8,4,7.24311543,4.862025265,0.964078765,3|5,8,4,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,40,0,FALSE
mT-CAMKV,CAMKV,79012,Q8NCB2,MAPK6,5597,Q16659,2.5,6.678806447,3.456266831,0.979868757,2|3,5,2.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,25,0,FALSE
mT-CAMKV,CAMKV,79012,Q8NCB2,NMT2,9397,O60551,2,6.255451955,2.960501165,1,2|2,4,2,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.98,0.98,0.98,0.98,0.98,4.02,20,0,FALSE
mT-CAMKV,CAMKV,79012,Q8NCB2,PPP1R12B,4660,O60237,3.5,6.889291646,2.879152173,0.988699408,3|4,7,3.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,35,0,FALSE
mT-CAMKV,CAMKV,79012,Q8NCB2,TEP1,7011,Q99973,3,5.692224537,2.370514632,1,3|3,6,3,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,30,0,FALSE
mT-CAMKV,CAMKV,79012,Q8NCB2,CAND2,23066,O75155,16,7.391082332,2.353488618,1,16|16,32,16,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,26.29,160,0,FALSE
mT-CAMKV,CAMKV,79012,Q8NCB2,AHCYL2,23382,Q96HN2,4,6.020286513,2.070460066,0.964078765,5|3,8,4,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,40,0,FALSE
mT-CAMKV,CAMKV,79012,Q8NCB2,CLIP1,6249,P30622,6,6.833341376,1.500290359,1,6|6,12,6,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,10.93,60,0,FALSE
mT-CAMKV,CAMKV,79012,Q8NCB2,USP16,10600,Q9Y5T5,6,0.397347547,1.441394386,0.98285869,7|5,12,6,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,9.29,60,0,FALSE
mT-CAMKV,CAMKV,79012,Q8NCB2,ARHGEF10,9639,O15013,10,6.008310521,1.430230714,1,10|10,20,10,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,17.22,100,0,FALSE
mT-CAMKV,CAMKV,79012,Q8NCB2,ROR2,4920,Q01974,2,3.134547986,1.423007398,1,2|2,4,2,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.98,0.98,0.98,0.98,0.98,4.02,20,0,FALSE
mT-CAMKV,CAMKV,79012,Q8NCB2,F11R,50848,Q9Y624,4.5,5.649233175,1.329249722,0.992774454,5|4,9,4.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,7.61,45,0,FALSE
mT-CAMKV,CAMKV,79012,Q8NCB2,LARP6,55323,Q9BRS8,4,6.167129596,1.306833584,0.964078765,5|3,8,4,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,40,0,FALSE
mT-CAMKV,CAMKV,79012,Q8NCB2,PDE8A,5151,O60658,3.5,3.435072665,1.278955227,0.988699408,3|4,7,3.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,35,0,FALSE
mT-CAMKV,CAMKV,79012,Q8NCB2,TSR1,55720,Q2NL82,8,0.90773867,1.257414276,0.989992792,7|9,16,8,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,12.53,80,0,FALSE
mT-CAMKV,CAMKV,79012,Q8NCB2,PTPRG,5793,P23470,5,3.858155119,1.211321525,0.976020648,4|6,10,5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,7.61,50,0,FALSE
mT-CAMKV,CAMKV,79012,Q8NCB2,IGSF3,3321,O75054,13.5,3.133349954,1.209552844,0.976874013,11|16,27,13.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,18.76,135,0,FALSE
mT-CAMKV,CAMKV,79012,Q8NCB2,EVI5L,115704,Q96CN4,2.5,5.729390653,1.184200466,0.979868757,3|2,5,2.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,25,0,FALSE
mT-CAMKV,CAMKV,79012,Q8NCB2,TENM3,55714,Q9P273,6.5,1.168642404,1.167615486,0.99631652,6|7,13,6.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,10.93,65,0,FALSE
mT-CAMKV,CAMKV,79012,Q8NCB2,ITGA6,3655,P23229,8,2.06475311,1.126744411,1,8|8,16,8,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,14.11,80,0,FALSE
mT-CAMKV,CAMKV,79012,Q8NCB2,SLC43A1,8501,O75387,3.5,5.08557991,1.125355438,0.988699408,4|3,7,3.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,35,0,FALSE
mT-CAMKV,CAMKV,79012,Q8NCB2,TENM4,26011,Q6N022,12,3.040446243,1.037752062,0.981453895,14|10,24,12,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,17.22,120,0,FALSE
mT-CAMKV,CAMKV,79012,Q8NCB2,JCAD,57608,Q9P266,9.5,4.702319103,1.036552954,0.998195879,9|10,19,9.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,15.67,95,0,FALSE
mT-CAMKV,CAMKV,79012,Q8NCB2,SH3GLB2,56904,Q9NR46,2,4.149231459,1.010139122,1,2|2,4,2,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.98,0.98,0.98,0.98,0.98,4.02,20,0,FALSE
mT-CAMKV,CAMKV,79012,Q8NCB2,MRTFB,57496,Q9ULH7,3.5,0.469880937,0.98538953,0.988699408,3|4,7,3.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,35,0,FALSE
mT-CAMKV,CAMKV,79012,Q8NCB2,KIAA1522,57648,Q9P206,3,1.731430588,0.983427148,1,3|3,6,3,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,30,0,FALSE
mT-CAMKV,CAMKV,79012,Q8NCB2,ARHGAP29,9411,Q52LW3,12,5.556084334,0.952473487,0.995378439,11|13,24,12,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,18.76,120,0,FALSE
mT-CAMKV,CAMKV,79012,Q8NCB2,FLVCR1,28982,Q9Y5Y0,9.5,3.089143226,0.947896811,0.909736123,6|13,19,9.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,10.93,95,0,FALSE
mT-CAMKV,CAMKV,79012,Q8NCB2,IQGAP2,10788,Q13576,2,1.467095732,0.935269669,1,2|2,4,2,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.98,0.98,0.98,0.98,0.98,4.02,20,0,FALSE
mT-CAMKV,CAMKV,79012,Q8NCB2,SLC39A6,25800,Q13433,2.5,4.098767936,0.899804325,0.979868757,3|2,5,2.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,25,0,FALSE
mT-CAMKV,CAMKV,79012,Q8NCB2,TRPM4,54795,Q8TD43,3.5,2.280357137,0.851814725,0.896038233,2|5,7,3.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,35,0,FALSE
mT-CAMKV,CAMKV,79012,Q8NCB2,PCDH9,5101,Q9HC56,7,2.701921434,0.836541558,1,7|7,14,7,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,12.53,70,0,FALSE
mT-CAMKV,CAMKV,79012,Q8NCB2,DAG1,1605,Q14118,5,2.374880288,0.830686843,0.976020648,4|6,10,5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,7.61,50,0,FALSE
mT-CAMKV,CAMKV,79012,Q8NCB2,PCDH10,57575,Q9P2E7,12,2.657329946,0.815227253,0.995378439,11|13,24,12,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,18.76,120,0,FALSE
mT-CAMKV,CAMKV,79012,Q8NCB2,ABCC5,10057,O15440,5,2.08904574,0.812963765,0.902393283,7|3,10,5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,50,0,FALSE
mT-CAMKV,CAMKV,79012,Q8NCB2,AIMP1,9255,Q12904,3,4.462612859,0.811195498,1,3|3,6,3,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,30,0,FALSE
mT-CAMKV,CAMKV,79012,Q8NCB2,EFNB3,1949,Q15768,3,3.376935746,0.807450602,1,3|3,6,3,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,30,0,FALSE
mT-CAMKV,CAMKV,79012,Q8NCB2,GUCY1A1,2982,Q02108,2.5,3.002730997,0.803495038,0.979868757,2|3,5,2.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,25,0,FALSE
mT-CAMKV,CAMKV,79012,Q8NCB2,ANO6,196527,Q4KMQ2,2.5,1.191892799,0.803005089,0.979868757,3|2,5,2.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,25,0,FALSE
mT-CAMKV,CAMKV,79012,Q8NCB2,EPHA2,1969,P29317,6.5,2.908538328,0.799704931,0.966618633,5|8,13,6.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,9.29,65,0,FALSE
mT-CDK14,CDK14,5218,O94921,CDK14,5218,O94921,93,86.96186763,8.983848098,0.970004413,74|112,186,93,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,109.87,930,0,FALSE
mT-CDK14,CDK14,5218,O94921,CCNY,219771,Q8ND76,4,2.101889247,1.342056375,1,4|4,8,4,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,7.61,40,0,TRUE
mT-CDK14,CDK14,5218,O94921,CCNYL1,151195,Q8N7R7,3,2.702571635,0.894509056,1,3|3,6,3,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,30,0,FALSE
mT-CDK14,CDK14,5218,O94921,BRD8,10902,Q9H0E9,3,1.461708946,0.691536717,0.940285959,2|4,6,3,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,30,0,FALSE
mT-CDK14,CDK14,5218,O94921,JUND,3727,P17535,4,3.362443857,0.565604868,1,4|4,8,4,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,7.61,40,0,FALSE
mT-CDK14,CDK14,5218,O94921,UBN2,254048,Q6ZU65,5.5,0.760188563,0.50939478,0.954434003,4|7,11,5.5,2,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,3.72,11,0,FALSE
mT-CDK14,CDK14,5218,O94921,ATF7IP,55729,Q6VMQ6,2,2.434282314,0.494675885,1,2|2,4,2,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.98,0.98,0.98,0.98,0.98,4.02,20,0,FALSE
mT-CDK14,CDK14,5218,O94921,ECE1,1889,P42892,3,0.547250397,0.492261344,0.940285959,2|4,6,3,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,30,0,FALSE
mT-CDK14,CDK14,5218,O94921,PCDH10,57575,Q9P2E7,4,0.634276883,0.470671674,0.964078765,3|5,8,4,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,40,0,FALSE
mT-CDK14,CDK14,5218,O94921,NPAT,4863,Q14207,6,1.605789765,0.460826493,0.98285869,5|7,12,6,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,9.29,60,0,FALSE
mT-CDK14,CDK14,5218,O94921,KAT14,57325,Q9H8E8,3.5,2.51312345,0.457547585,0.988699408,3|4,7,3.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,35,0,FALSE
mT-CDK14,CDK14,5218,O94921,TIGD3,220359,Q6B0B8,2.5,1.498896512,0.440821074,0.979868757,3|2,5,2.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,25,0,FALSE
mT-CDK14,CDK14,5218,O94921,CACTIN,58509,Q8WUQ7,3.5,1.146597746,0.438671093,0.896038233,2|5,7,3.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,35,0,FALSE
mT-CDK14,CDK14,5218,O94921,JMJD1C,221037,Q15652,3.5,1.141217786,0.428139316,0.896038233,5|2,7,3.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,35,0,FALSE
mT-CDK14,CDK14,5218,O94921,PPIE,10450,Q9UNP9,2,1.262430883,0.427202147,1,2|2,4,2,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.98,0.98,0.98,0.98,0.98,4.02,20,0,FALSE
mT-CDK14,CDK14,5218,O94921,CIC,23152,Q96RK0,8,1.84875194,0.408000737,0.959686894,10|6,16,8,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,10.93,80,0,FALSE
mT-CDK14,CDK14,5218,O94921,KMT2D,8085,O14686,3,1.009202284,0.389061124,0.940285959,2|4,6,3,2,0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0,0.85,0.98,0.85,0.98,0.85,0.98,6,0.02,FALSE
mT-CDK14,CDK14,5218,O94921,KMT2C,58508,Q8NEZ4,4.5,1.027523583,0.381395138,0.934068055,3|6,9,4.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,45,0,FALSE
mT-CDK14,CDK14,5218,O94921,CASKIN2,57513,Q8WXE0,3,0.199875347,0.372577564,0.940285959,2|4,6,3,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,30,0,FALSE
mT-CDK14,CDK14,5218,O94921,BEND3,57673,Q5T5X7,26,4.072262791,0.362869059,0.983501899,22|30,52,26,2,0|0|0|0|4|4|1|0|3|1|0|0|0|0|0|0,1,1,1,1,1,13.39,6.5,0,FALSE
mT-CDK14,CDK14,5218,O94921,SEMA4C,54910,Q9C0C4,7,1.525137566,0.354229518,0.948078244,5|9,14,7,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,9.29,70,0,FALSE
mT-CAMK1G,CAMK1G,57172,Q96NX5,PIM2,11040,Q9P1W9,9,7.635066419,14.10182675,0.991992403,10|8,18,9,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,14.11,90,0,FALSE
mT-CAMK1G,CAMK1G,57172,Q96NX5,GLG1,2734,Q92896,6,3.463771516,9.377116178,1,6|6,12,6,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,10.93,60,0,FALSE
mT-CAMK1G,CAMK1G,57172,Q96NX5,CAMK1G,57172,Q96NX5,95.5,101.6011701,8.555448257,0.997630999,90|101,191,95.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,132.61,955,0,FALSE
mT-CAMK1G,CAMK1G,57172,Q96NX5,LYSMD4,145748,Q5XG99,3,5.867968994,6.342882397,1,3|3,6,3,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,30,0,FALSE
mT-CAMK1G,CAMK1G,57172,Q96NX5,NDUFAF5,79133,Q5TEU4,2,1.863453887,5.98416334,1,2|2,4,2,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.98,0.98,0.98,0.98,0.98,4.02,20,0,FALSE
mT-CAMK1G,CAMK1G,57172,Q96NX5,TRMT61B,55006,Q9BVS5,2.5,1.420583449,3.054262758,0.979868757,3|2,5,2.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,25,0,FALSE
mT-CAMK1G,CAMK1G,57172,Q96NX5,UQCRB,7381,P14927,2,5.672733076,2.889581294,1,2|2,4,2,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.98,0.98,0.98,0.98,0.98,4.02,20,0,FALSE
mT-CAMK1G,CAMK1G,57172,Q96NX5,TMEM159,57146,Q96B96,3.5,6.889291646,2.879152173,0.988699408,3|4,7,3.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,35,0,FALSE
mT-CAMK1G,CAMK1G,57172,Q96NX5,SDHAF3,57001,Q9NRP4,4.5,1.703873791,2.48193277,0.992774454,4|5,9,4.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,7.61,45,0,FALSE
mT-CAMK1G,CAMK1G,57172,Q96NX5,MTIF2,4528,P46199,2.5,0.899651154,2.445557701,0.979868757,2|3,5,2.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,25,0,FALSE
